x1,x2,x3,x4,omega1,h
8.56034,0.617811,6.66714e-09,5.01198,7,372.25
6.74896,2.2424e-08,2.10042,3.15062,7,356.552
4.70155,1.74703,1.14315e-08,10.1259,5,302.801
3.65902,1.76551,1.9637e-08,11.8419,5,314.158
5.83756,1.41513e-08,8.91892e-09,10.2707,7,407.437
0.76596,1.03311e-07,4.49362,6.74042,5,271.715
11.5691,1.55442e-07,1.496e-08,0.718136,3,200
2.51744,5.8771,3.09548e-08,8.94764,5,304.018
0.715738,14.1028,9.55104e-09,2.35381,3,221.421
4.98182,1.72988e-08,5.71728e-09,11.697,3,212.164
6.47016,3.74222e-08,2.03952e-08,9.2164,5,296.769
1.65984,2.0875,5.16491e-08,14.7982,7,449.227
1.23756e-07,1.23816,3.08329,10.3334,5,301.703
6.12139,8.39802,9.46984e-09,1.12365e-08,5,286.636
4.6772,0.341933,1.08896e-07,11.8057,3,212.854
1.62026e-07,7.72272e-07,4.8,7.2,7,384.6
2.3611e-08,5.68147,3.82734,3.16538,7,360.192
2.89628e-08,11.1733,1.80169,2.16001,5,291.578
8.28893,1.48149e-08,1.50052e-08,6.18512,5,282.567
1.74279,5.33998,2.45043,4.33089,5,274.897
2.78625,7.40793e-08,1.17009e-08,15.3563,5,343.206
8.07691,5.33465,1.42413e-07,0.314734,5,280.962
5.7925,5.07169,5.27793e-09,4.42887,3,201.623
0.782635,11.7982,1.84913,2.25828e-08,5,287.048
1.84333,0.806996,3.1848,6.92156,5,279.426
3.63582,11.9488,7.51345e-09,4.61181e-08,5,296.821
1.82255,6.4408e-08,1.67114,12.5061,5,319.226
3.32683,1.37893,1.97368,7.58341,5,283.233
3.21865,8.75119,8.30762e-09,4.42586,3,209.344
2.02085,5.87255,7.7289e-09,9.7806,7,409.535
2.70476,3.1705,3.30244,2.98665,3,175.545
0.145671,10.2193,2.93802,2.31584e-08,5,276.077
2.5241,6.64179,1.25488e-07,8.04442,5,303.214
2.01814,0.322949,1.43598e-07,16.2597,7,461.498
7.83953,2.00954,2.06585e-07,4.58965,7,370.387
1.03122,13.7027,1.79865e-07,2.29484,5,309.844
2.21334,4.80229,1.66138e-08,10.7084,5,311.839
0.151656,6.70644,4.06869,1.07321,3,177.209
0.465186,3.01453,4.31247,4.20781,5,259.859
4.28424,9.23771,0.317945,1.23441,7,379.446
3.73429,4.98706,1.40733,4.20506,7,369.905
3.75633,6.33166,1.30008e-08,6.35252,3,207.731
6.95474,1.48926,2.51535e-08,6.67129,3,200.523
2.1837e-08,13.6289,5.34976e-07,4.09961,3,225
3.87807e-08,11.5473,7.5227e-08,6.52813,7,405.453
3.55036,1.81386,1.66708,7.52102,5,283.823
3.30551e-08,13.1334,4.87612e-09,4.67768,3,225
1.15363e-08,11.442,0.763738,4.61439,3,215.071
2.49157,9.19389,1.38319e-08,5.12118,7,392.857
1.93553e-08,5.57377,2.64219,6.45142,3,190.651
12,2.66055e-08,4.89646e-09,2.77643e-08,5,280
3.7335,4.30731e-08,0.730659,11.8291,5,312.192
10.3529,1.09805,0.549027,3.45573e-07,5,275.608
3.76659e-08,1.32257,2.25351,12.4477,5,319.944
6.18976e-09,10.1617,2.42768,1.67082,3,193.44
4.7982e-08,3.31352,1.05757,13.3141,3,223.025
3.18801e-08,9.48188,3.35168,2.96356e-08,3,183.257
4.11868,2.9129,4.54511e-08,9.73714,7,404.217
1.9847,1.57253,2.22176e-08,14.8576,3,231.733
2.3611,1.09593,9.29956e-08,14.7862,3,230.452
2.09822,8.63519,1.04318e-08,6.42858,7,395.776
5.69603,7.17008e-08,0.374055,9.50914,5,297.377
4.76562,6.86771,1.31936e-08,4.04497,7,381.539
0.718237,8.20588,8.32524e-09,9.22941,5,312.485
2.26252e-08,1.84256,1.60038,13.5827,5,329.766
1.73005e-08,0.590341,2.76971,11.9254,5,315.393
1.93299e-08,10.3118,2.98858,1.65707e-08,5,276.148
3.97026,2.15166,2.83043e-07,10.8726,3,208.967
3.73581,7.75755,1.11745,0.93659,7,371.794
4.40528,1.23929e-06,0.756433,10.6407,3,204.493
1.72608,8.6461,0.768629,4.98641,7,387.237
5.97341,1.10316e-07,4.89218e-08,10.0443,5,301.239
7.2386,6.802,7.93792e-09,2.1476e-08,5,283.284
5.03422e-08,9.08256,3.48353e-08,9.40368,5,315.917
1.72085,2.50942e-07,2.03392,11.7081,5,312.407
6.02325,2.58733,2.13196,1.25745,5,263.867
1.80307,5.59085,9.45449e-09,10.4722,5,311.621
2.66414e-08,6.18274,6.43933e-09,12.7868,3,226.817
1.44805e-08,2.81657,4.00184,6.04241,7,374.792
7.72403,3.31389e-08,3.2913e-08,7.12662,5,285.484
9.42311,5.20694e-08,2.35008e-08,4.29482,7,368.192
0.875195,11.2339,2.03816,1.75097e-08,7,374.128
1.79329,0.764707,4.00621,5.43579,7,368.311
6.24527,8.22104,5.52065e-09,3.9938e-08,5,286.264
1.5186,5.20762,1.68309e-08,11.3934,5,317.05
7.42809,6.53129,2.74271e-08,3.79703e-08,3,200.286
1.83704,4.46574,8.85379e-09,11.7282,3,217.512
5.81721,4.98397,1.68376,1.858e-07,5,269.027
2.95131,9.56888,5.81698e-09,3.91745,7,390.243
2.83059e-08,7.64502,4.0355,0.319479,5,262.539
2.25549,3.14294,3.58351,3.01805,5,259.833
4.02513,7.84516,1.00459e-08,4.13876,5,294.874
2.22129e-08,7.81605,1.44344,7.03211,5,296.976
2.3239e-08,10.1406,3.0635,3.30221e-08,7,365.174
7.78049e-08,5.9313,0.742875,11.0992,3,216.668
2.15086e-07,11.7209,2.37208,1.09942e-06,3,194.163
8.27137,5.32662,1.14019e-08,3.23838e-08,3,200
3.44012,8.98852,0.310349,2.95226,5,293.765
6.32508,3.47547e-08,4.97646e-08,9.45819,7,400.124
6.29655,5.32816e-07,4.68648e-08,9.50574,7,400.552
1.35863e-08,9.93661,2.57995e-07,8.40729,7,407.38
1.87321e-07,8.00295e-08,2.97646,12.0628,5,316.541
5.46769,7.9037,9.11926e-09,1.66621,5,288.597
9.53432,2.58197,8.58688e-09,1.09716,3,200
1.83213e-08,3.50985,2.07397,10.3746,7,412.2
0.357499,8.42385,3.59113,2.69458e-08,7,356.528
2.38181e-07,6.95442,4.10456,0.941024,7,352.582
2.80689e-08,3.90963,2.28278,9.35135,3,197.131
7.96725,5.76106,4.3474e-06,4.78341e-08,3,200.016
7.60054,4.29173,7.32404e-08,2.32542,3,200.2
3.06181,5.86957,0.593234,6.4672,5,292.454
5.59599,2.10015,6.28478e-09,8.22317,3,202.516
1.34996e-08,8.41714,1.04895e-07,10.18,5,316.583
1.14915,0.982432,2.38316,10.5835,3,200.249
1.9078e-08,5.605e-08,4.8,7.2,3,181.16
4.9256,3.04476,2.70795e-08,8.23846,5,292.55
12,3.23611e-08,9.32954e-09,3.44262e-08,5,280
3.10804,1.90102,1.13478,9.57599,7,403.269
8.8066,3.00093e-07,1.27736,1.91604,7,352.655
2.10942e-08,11.8854,1.13279e-07,6.13365,7,405.115
1.43547e-06,6.5891,6.73426e-08,12.3127,7,429.109
7.99044e-09,1.93146e-08,3.29878,11.2032,5,309.128
4.6773e-08,10.8952,2.52677,0.550912,3,192.152
1.63793e-08,9.42269,1.14491e-08,9.00686,7,410.464
5.19331,5.26834,1.94929,2.93585e-08,3,184.834
0.135523,7.50564,1.79606,6.22805,5,291.536
4.43539,1.42852,3.66379e-08,10.9411,3,208.51
2.26786e-08,2.74128,2.60642,9.85139,7,407.64
4.72801e-08,14.1991,0.846311,1.17756,7,393.998
8.08378,1.13413,6.07396e-09,5.20388,3,200
1.68586,6.95383,1.60185e-08,9.07744,7,406.733
3.35883,5.122e-08,1.56878,10.2185,5,298.536
5.14772,6.82912,1.3205e-08,3.45316,7,379.285
6.44328e-08,16.4215,0.315614,4.58237e-07,3,220.897
1.59085,5.62642,2.2805,4.70311,5,277.902
8.86153,3.34301e-08,6.11342e-09,5.23078,5,281.708
2.15829,13.2549,0.352053,4.96944e-06,5,299.632
8.3497,2.43353,1.21677,4.3344e-08,5,270.483
3.94923,11.43,1.79852e-08,0.0829622,3,207.152
10.5567,1.34269,9.18048e-09,0.839037,7,360.822
1.92525e-08,8.23495,3.89721,1.24171e-07,3,179.002
6.29253,4.82285,7.25677e-09,3.88578,7,374.422
3.53642,4.253,1.2142e-08,9.14414,5,300.581
3.13206,8.3295,1.88482,0.0359701,5,274.871
8.53486,3.95148,0.436937,4.26793e-08,7,360.589
1.54849e-07,0.129657,2.39017,13.475,5,328.73
3.30812,8.0871,2.6162e-07,5.05152,5,298.459
5.19798,2.62362,1.6397e-08,8.27581,3,203.584
3.07247,1.49657,3.42135,4.00961,5,260.205
1.07443,12.5539,0.903691,1.15318,5,297.88
6.87519,3.25927e-08,2.04992,3.07489,7,356.275
1.9344,13.3977,8.58576e-08,1.14538,3,215.328
2.61533,0.772856,1.49768,10.7456,3,203.364
1.17266e-08,8.62471,1.02906,7.19367,7,395.7
1.81693,5.57256,3.0383e-08,10.4705,3,216.526
7.95337,5.78089,1.27298e-08,4.20517e-08,5,281.14
10.1297,9.16914e-08,2.75078e-08,3.11723,3,200
5.74681,6.01438,5.97942e-09,3.40521,7,376.505
1.34066,7.0225,3.43199,0.420689,3,178.609
1.07161e-08,4.85641,2.34835e-08,14.3342,7,446.436
8.72858,1.05664e-08,5.74309e-09,5.45236,7,374.443
1.18937e-08,5.11814,1.31014,10.5351,7,413.685
2.61911,3.68515,8.99863e-07,11.3355,5,314.079
1.0676,7.42144,2.61796e-08,9.56232,7,410.728
3.34555,2.81365,2.4279e-08,11.1415,3,210.804
0.43414,10.2237,1.8431e-08,7.34875,5,312.829
1.77636,3.84641,4.53698e-08,12.5519,7,429.89
9.77662,2.00352e-07,1.14798e-07,3.70564,7,365.01
2.99168,4.2671,2.63944,2.9971,3,180.991
4.79043,6.92194,5.92195e-09,3.94034,5,291.048
10.6979,1.8601,3.12702e-08,4.85036e-08,5,280
0.7292,11.7717,1.89415,1.69805e-08,7,376.73
1.54683e-08,11.8851,2.30027,2.06213e-08,3,195.096
4.8489,1.65363e-08,2.77831,4.50967,5,264.129
7.71098,3.36132e-08,9.74361e-09,7.14837,3,200.434
0.221906,2.79663,4.43157,4.54989,7,363.579
1.5339,10.497,6.43704e-09,5.19697,3,217.33
1.63718,3.50772,1.41562e-08,13.179,5,325.945
1.53624e-08,5.85135,0.933759,10.6834,5,312.15
2.21817e-08,2.41097,0.923337,14.725,7,449.654
7.91206,4.14247,0.507942,0.62585,5,276.726
5.63684,1.37861e-08,1.43538e-08,10.6053,7,410.447
7.85747,5.9179,4.31668e-08,5.80083e-08,7,367.428
4.49906e-08,8.84932,1.07954e-08,9.67579,5,316.151
3.26064,10.1976,7.81301e-08,2.66841,3,209.218
2.36203e-08,7.91436,8.99305e-09,10.7666,3,225.086
4.6719,7.01421,1.51134,2.79742e-08,5,274.36
2.12175,9.97714,2.1205e-08,4.82376,7,394.391
3.89004,7.71255,0.224944,3.91878,3,204.856
5.71581,3.06783,0.337482,5.99456,7,379.307
4.26146,5.36637,4.38446e-08,6.63681,3,206.216
3.393,5.62971,3.56678e-09,7.77701,3,208.821
3.63301,5.82635,2.68034,1.23557e-08,5,264.617
3.94994,11.5001,1.31744e-08,1.73875e-08,5,295.25
6.39926,2.77572,9.84105e-09,6.09623,7,379.954
11.8094,0.272309,1.71753e-08,4.29384e-08,5,280
4.91828,3.2044e-08,2.70263e-08,11.8029,5,311.226
0.383319,7.94812,3.65627e-09,10.0883,7,415.095
4.61921e-08,12.2504,0.833786,3.48441,5,304.161
0.458605,3.45385e-08,3.65664,9.48463,5,294.018
9.36745e-07,13.9658,0.443929,2.52273,5,309.229
4.59779,7.35688e-08,1.30465e-08,12.337,5,316.033
1.37787,1.77382e-07,2.1565,11.9529,7,424.732
6.35025,8.07107,3.90093e-08,1.17374e-07,7,373.249
4.38971,5.84502,1.24178e-08,5.86463,3,205.831
4.65198,9.10145,1.94487e-08,1.62834,7,381.74
9.7325,3.23928,8.34076e-08,5.0759e-08,7,361.802
9.18182,3.56194e-08,1.12727,1.69091,7,353.518
8.83304,4.52422,8.16319e-09,7.6045e-07,5,280.583
1.40086,13.0387,9.88831e-09,2.45338,7,397.996
7.17625,2.49832,2.67613e-07,5.12487,7,373.424
2.58567,10.1302,9.43388e-09,3.87195,3,212.072
3.26103,9.97788,2.57874e-08,2.92408,3,209.217
7.91805,5.83136,1.36806e-08,5.11358e-08,5,281.246
1.29665,5.11374,1.63732,7.50669,5,289.184
7.08116e-08,10.0929,0.692051,6.37951,3,216.003
2.95649,1.81278e-07,3.21332,6.50366,7,376.746
9.66762,3.1113e-08,0.803859,1.74367,7,355.862
9.35992e-08,9.99443,4.09348e-08,8.33983,3,225
6.9382e-08,2.77583,3.82918e-08,16.7615,5,357.242
2.39236,1.78028e-07,1.89802,10.9513,5,305.46
6.71892,7.5444,3.38623e-08,2.37775e-07,7,371.405
3.65551e-08,11.2087,1.67886e-08,6.92322,7,405.791
2.04701e-08,13.241,1.70706,4.45456e-08,7,382.808
3.27576e-08,7.23473,3.34829,2.63072,3,183.283
7.01635,2.40589e-07,1.75241e-08,8.30608,7,389.853
6.01154,5.01286,7.89884e-09,4.13243,3,200.994
4.1955,2.42121e-08,2.24204,7.02872,3,184.407
5.26525e-08,11.5871,2.08094,0.932578,5,287.948
2.29299,2.73849,3.60895,3.35956,3,174.371
2.449,6.37376e-08,3.8204,5.7306,5,268.012
7.75613e-09,5.52433,4.24757,2.2281,5,260.01
1.02447e-08,4.29909,6.47341e-09,14.9844,5,342.009
8.40142e-08,3.04199e-08,4.05721,9.18076,7,401.684
4.26142e-08,8.19353,8.13364e-08,10.4409,7,417.839
4.64101,1.07578e-07,0.133245,11.9097,3,212.966
9.10967e-08,5.26109,4.27389,2.46502,3,176.064
1.35864,8.28411,2.65239,0.997777,7,363.726
3.70147e-08,1.39571,1.60139,14.1013,7,444.211
3.70865e-08,7.26721,4.07328,0.659511,3,177.628
10.4821,1.1026e-07,1.26989e-07,2.52991,5,280
2.11401,5.36094,7.55719e-09,10.2222,7,411.58
6.57638,2.34752e-08,0.490824,7.73049,3,197.473
4.09651,11.2907,9.54139e-09,2.75278e-08,7,384.517
2.72814,13.2455,1.03305e-07,1.90946e-08,3,211.359
4.91579e-08,1.22941,4.67706,6.09353,5,268.759
6.63393,1.54102e-07,1.16677e-08,8.94344,7,395.491
5.64041e-08,8.37801,4.60475e-08,10.2256,7,416.732
1.89509,7.28841,3.12599e-08,8.33837,5,306.341
5.8232,3.60901,5.55797e-09,6.08416,3,201.53
2.75105e-08,10.1657,1.47969e-08,8.14003,5,315
1.82576,7.89027e-08,0.668585,15.1742,5,342.236
3.26801,6.61547,2.56323,3.36587e-08,7,355.338
2.68385,3.1431,1.5447e-08,11.86,7,423.311
1.86767e-08,6.26084,3.07784,4.4881,5,275.649
5.15386,1.69286,2.56917,2.58411,5,261.862
3.47515,3.34239e-08,1.60964,9.91572,7,405.851
1.92539,8.67675,1.71655e-08,6.66813,3,215.373
0.957403,8.83516,1.63662e-08,8.09665,3,220.213
9.32752,3.70554e-08,1.16317e-06,4.45413,7,369.052
3.55212,7.52394,1.49591e-08,5.30187,5,297.239
1.37784e-08,3.98637,3.27348,6.61997,5,278.886
10.5663,0.955804,0.477903,1.61217e-06,5,276.177
2.15087e-08,8.71378,8.78766e-09,9.83392,3,225
1.72568e-07,2.91143,4.50886,4.57971,5,261.863
2.41469,3.55226,1.18457e-08,11.8312,7,423.257
4.00657,10.3314,6.05076e-09,1.26911,3,206.98
4.84385,8.43253e-08,4.00698e-08,11.9269,5,312.342
0.80206,5.17024,3.6439e-08,12.6313,7,431.267
5.96763,8.61767,2.31125e-08,1.20393e-07,7,375.162
5.9074,3.40918,1.65749e-07,6.17696,3,201.278
2.01607e-08,13.6854,1.51264,3.05377e-08,7,385.336
1.17001e-07,2.20319,2.7103,10.2021,5,300.631
7.75559,1.90871e-08,1.16686,3.96239,5,272.281
9.14104,2.62094,0.640188,2.18413e-08,7,356.535
3.60005,10.7682,5.31277e-09,1.43702,7,387
1.12525e-08,11.3783,2.522,2.57066e-08,5,282.214
5.39854,7.13365,1.66411e-08,2.67985,7,378.007
2.3311,7.3681,1.72419,2.92088,7,371.507
1.8315e-07,1.45361e-08,3.39515,10.9463,5,306.911
1.4457,9.16748,2.58566,2.55221e-07,5,274.158
6.66246e-09,2.38215e-08,4.8,7.2,3,181.16
7.69282e-08,2.85493e-07,3.94132,9.48981,5,294.35
1.27075e-08,10.6189,1.92125e-08,7.61123,7,406.381
2.06043e-08,9.52281,2.0446,3.4378,5,288.42
2.09332e-08,3.85672,1.89915,10.4361,5,305.776
1.97226e-07,4.35086,2.22127,9.00059,7,400.402
3.71915,1.99596e-08,1.14816e-08,13.8014,7,439.213
6.62396,2.23185,5.31712e-08,6.35625,7,380.745
3.05948,4.45699,0.773101,7.63945,7,391.915
2.0251,8.35802,2.75483e-08,6.87381,3,214.875
7.31949,3.53198,0.542357,2.23391,5,277.076
4.80699e-08,4.69896,5.96777e-08,14.5179,5,338.01
6.17013,2.53708e-08,1.04325e-08,9.71645,5,299.469
5.0115,2.42349e-08,2.52653e-08,11.6475,5,309.896
4.81835,6.65847e-08,2.26438,5.93108,5,273.14
8.28259e-08,11.2124,2.08313e-08,6.91884,7,405.788
1.88867,13.1276,0.57624,2.86592e-08,7,388.066
2.16996e-08,5.04398,4.2956,2.66042,5,259.818
4.7703,9.85607,1.39098e-08,0.55076,5,291.149
1.87677e-08,8.56085,1.96655e-08,10.0123,7,415.635
4.08796e-08,3.25583,4.47442,4.26975,5,260.451
2.99987,7.94597,2.042,0.284606,7,363.455
5.41007,8.72383,1.29893e-08,0.805422,5,288.77
5.74072,1.4601e-08,1.24194e-08,10.4321,7,408.889
2.91378,8.76621,0.550971,3.4472,7,383.268
3.90609e-08,0.653333,4.73467,6.612,3,178.142
1.66656e-07,12.5686,2.00123,1.2815e-07,7,378.984
0.973993,14.0936,1.00578e-06,1.93414,7,400.13
9.48391,0.579351,1.33559e-07,3.51758,5,280.258
7.85288,5.92445,4.71333e-09,8.98944e-08,7,367.441
12,2.71153e-08,1.45387e-08,7.91054e-08,5,280
7.50915,0.826618,1.71368,1.95055,3,186.291
1.12258,10.0209,8.49895e-09,6.43803,5,309.387
3.13758e-08,7.30045,1.10118e-08,11.4828,7,423.197
6.12095,1.24502e-06,2.35162,3.52743,5,263.478
2.84621,2.24257,7.61387e-09,12.64,7,429.881
5.7698e-08,11.274,4.56353e-08,6.84703,7,405.726
5.00049,4.28211,1.47649e-08,6.67006,7,386.302
2.86901,6.98674,6.42914e-09,7.06711,7,393.52
2.25678,2.31818,4.45864e-08,13.5342,5,327.966
10.6147,2.33094e-08,0.541782,0.864051,5,275.666
1.14828e-08,0.0472692,4.79527,7.15746,3,180.942
5.78696,0.565246,7.9363e-09,9.69562,7,402.543
1.9997e-08,4.39785,1.08e-08,14.8692,5,341.021
1.51747e-07,12.4695,0.00395972,5.44168,3,224.949
0.250389,13.8027,0.497221,2.15359,3,217.284
1.21323e-08,8.15321,3.33196e-08,10.4879,7,418.081
2.7731,9.96252,2.25087e-08,3.75523,3,211.134
7.13232,5.12464,4.6652e-09,2.13404,3,200.434
3.02608,5.07806,2.50289e-08,9.03213,3,209.922
7.96303,5.7671,1.57234e-08,3.9083e-08,5,281.111
6.72835,9.10035e-09,5.1638e-09,8.78608,5,294.445
1.42851,2.52308,0.7106,12.7806,5,321.998
7.21868,3.77175,0.0905659,3.32697,3,199.621
9.79915,2.40614,7.70028e-09,0.860915,7,361.603
7.61044,3.04344e-08,1.03655e-08,7.31593,5,286.506
9.09975,1.99629,1.82404e-08,2.50474,5,280.45
2.81116e-08,8.72457,4.42741e-08,9.82134,5,316.275
0.0528821,7.0022,4.07863,0.866289,5,261.713
0.909976,7.39335,3.69667,1.61105e-07,5,262.393
9.28345,3.41623e-08,4.89734e-08,4.52758,7,369.449
2.36658,4.99962,1.6814e-08,10.2228,3,213.801
0.650692,7.67366,1.01803e-08,9.96291,5,313.422
3.01822,0.728934,2.83224,6.56656,7,377.296
9.46616e-09,10.2412,3.01947,3.80041e-08,7,365.747
3.74562e-07,7.40907,0.19588,10.8337,3,222.849
1.95123,2.57271,1.33586e-08,13.7464,7,440.004
9.92046,8.07565e-08,6.312e-08,3.4659,7,363.716
7.01329,7.12387,2.59942e-07,3.70751e-08,7,369.96
2.75203,2.36967e-06,4.83838e-08,15.4133,5,343.72
1.40427,6.38497,1.19993e-08,10.2104,5,311.243
6.88321,6.8323,2.20147e-06,0.556962,7,370.584
2.91532e-08,12.2985,6.07648e-09,5.65176,3,225
0.510407,3.98265,3.13065,6.15448,3,183.826
5.31395,9.5515,2.97619e-07,2.98701e-08,3,203.058
3.21742,3.25618,3.18741,2.33899,3,175.898
5.15004,9.02065,6.78497e-08,0.892498,5,289.55
4.09636,3.12864,2.8745e-08,9.52265,3,207.486
0.730081,7.10925,3.79704,0.363627,3,177.593
9.58612,1.60925,0.804627,8.93692e-08,5,273.563
6.621,3.33347,1.26528,1.70186,5,271.219
9.74302,3.22426,3.66593e-08,1.73013e-07,7,361.771
10.1172,0.170469,7.13594e-08,2.93917,5,280
3.62849e-07,12.8157,5.62086e-08,5.04833,5,315
4.03131e-09,9.46141,5.41181e-09,8.96169,5,315.539
3.98607,6.34108,7.84514e-09,5.95862,7,386.743
2.28523,0.322753,3.85363,5.53838,5,266.985
4.63294e-08,4.58513e-08,4.8,7.2,5,274.6
3.45574,3.57675,1.73545,5.43969,5,276.775
7.2254,7.83034e-08,2.89689e-08,7.95767,7,387.971
7.88393e-09,8.21801,6.27879e-09,10.4123,5,316.782
1.68617e-08,13.47,1.60689,4.16325e-08,3,204.11
3.26457,2.81157,1.48828e-08,11.2789,5,312.22
2.02875,4.28026,2.82936e-08,11.6251,7,421.766
3.67077,4.3885,1.06625e-08,8.76213,7,400.29
4.94849,5.33027,0.988911,2.89677,7,368.134
9.98876,0.505832,4.68689e-08,2.76193,5,280.006
8.42449,4.06173,8.90956e-09,1.2205,7,365.727
2.16907e-08,9.67965,3.26515,2.16815e-08,5,272.553
4.97961,3.16171e-08,1.32218,8.17482,3,191.97
0.291859,11.9379,0.123676,5.25624,7,401.933
1.27433,7.18214,2.47109,2.90737,3,187.995
7.3296,8.0201e-08,1.86816,2.80224,3,185.055
9.94639e-08,6.94015,3.76417e-08,11.9032,5,323.359
0.010249,12.8516,3.96273e-08,4.98943,3,224.949
5.85072,6.47288,1.01141,2.67992e-08,3,192.478
9.56547,0.678712,6.16249e-09,3.26573,7,364.059
1.29039,0.514774,5.92965e-08,17.2488,5,360.496
2.41439e-08,12.0147,0.335596,5.08795,5,310.637
3.77273,0.725876,3.21832,4.28308,3,175.74
5.35748,9.48932,1.92294e-08,9.3698e-08,5,288.928
3.93448,0.320209,3.19419,4.55113,7,361.367
1.57633e-08,8.11431,8.86794e-09,10.5333,7,418.314
2.76617,5.0719,1.33315e-08,9.4725,5,304.141
1.5691,14.9013,1.38368e-08,4.60867e-08,3,217.155
9.94699,2.29677,0.278292,1.11414e-07,3,197.774
8.80688,2.08412e-06,1.27725,1.91587,5,269.782
6.63018,2.05475,1.94245,1.37262,5,265.174
4.91205,3.35504,1.30183e-08,7.89904,5,292.173
4.56211,3.27755,2.6474,1.51294,3,179.216
2.43273,13.6675,1.20042e-08,4.30497e-08,5,302.836
8.68508e-09,2.57084,4.54292,4.88624,5,263.26
1.91313,6.72458,3.36229,7.50611e-08,5,262.275
3.2221,12.5399,6.197e-09,5.21505e-08,5,298.89
2.89335,0.656159,0.25158,13.7414,5,329.252
0.450214,13.5252,6.02218e-08,3.47029,3,222.749
2.14212,0.106517,4.4236e-08,16.3055,5,351.803
8.21704,0.788671,5.78911e-09,5.38481,3,200
6.95388,4.542,1.3221e-08,3.11121,3,200.523
1.66458,6.80815,0.736946,7.31767,5,297.887
11.5336,1.7959e-08,4.76987e-08,0.777311,7,360.7
6.48212,7.88269,9.78292e-08,7.57736e-07,5,285.554
8.27004,7.24856e-08,9.37005e-08,6.2166,5,282.595
6.69132,6.77988,1.10552e-07,0.937949,5,284.926
1.13194,7.91593,3.26327,0.176118,7,356.918
10.3522,1.369e-08,1.51947e-08,2.74633,5,280
11.2477,7.67422e-07,1.06396e-08,1.25375,7,361.128
7.85357,1.50605e-08,9.03474e-09,6.91072,7,382.318
0.180957,5.29755,0.0553804,13.3702,5,330.172
7.48563,2.91625e-08,1.80575,2.70862,5,266.617
4.49481,4.79879,2.5222,0.1842,7,349.956
2.88377,1.38285,3.50821,4.22517,5,261.109
5.72406,0.109505,2.49943,3.66701,5,262.56
2.36641,1.57956,3.66129,4.44974,3,174.205
2.86991,4.81668,2.83866,2.02759,5,265.165
9.19746e-08,8.4986,4.7077e-08,10.085,3,225
4.666,2.00359,6.92257e-08,9.8858,5,301.652
1.0244e-07,1.23816e-08,2.04516,14.5462,7,447.961
3.09414,2.49e-07,3.19339,6.3274,7,375.14
3.02283,6.37485e-08,1.2738,11.5651,3,208.14
2.13588,9.66672,0.521139,3.77266,3,207.546
7.74389,1.46254e-08,3.64757e-09,7.09352,7,383.305
0.419482,6.42892,0.934848,9.30753,3,210.966
4.11899,0.21515,2.04972,7.41808,5,281.793
7.79389,0.043767,0.396543,5.90168,3,196.828
5.81288e-08,0.744594,4.72554,6.52987,3,177.72
0.521873,13.3542,2.02028e-08,3.55034,5,312.391
7.15946e-08,7.62745,4.03725,0.335292,5,262.516
6.23194,2.82681,0.383926,5.29168,7,374.193
1.15384e-08,5.16923,4.28308,2.5477,5,259.868
2.52825e-08,2.21036e-08,2.99817,12.0049,5,316.042
7.08019,1.46413e-08,5.1086e-09,8.19969,5,291.278
1.05609e-08,8.75419,9.16625e-09,9.78678,7,414.475
5.11144,8.67193,1.47633e-08,1.36368,5,289.666
1.52146e-08,13.9696,2.03471e-08,3.7021,3,225
9.87991,2.06591e-08,0.471206,2.27693,5,276.23
1.01924,2.91122,3.15233,6.49864,3,182.671
1.80737,6.79509,3.39754,8.99469e-08,7,351.795
4.67844e-08,2.37007,2.03064e-08,17.2349,5,361.299
7.384,6.48467e-08,3.23737e-08,7.69334,3,200.924
2.94334e-08,5.8442,4.21558,1.94022,5,260.197
6.41678,0.944741,9.83745e-09,8.20318,7,390.747
8.26531,7.19611e-08,6.46971e-09,6.22449,5,282.602
3.31823,3.51949e-08,1.62101e-08,14.4696,3,227.136
4.00339e-08,0.579363,4.74206,6.67857,5,271.425
4.28124,1.3765,2.94986,3.39241,3,176.786
5.1829e-08,12.8323,0.998646,2.36597,5,302.018
0.319593,4.7786,4.28242e-08,13.8923,7,442.42
2.03784e-08,6.02278,2.28257e-08,12.9734,3,226.977
5.78605,1.53777,2.3318,2.34438,3,181.346
0.219796,2.32796,2.53725,10.1517,5,300.407
6.65942,0.226578,2.11357,3.00043,7,355.775
8.58201,4.28353,9.86053e-09,0.699208,7,365.254
4.41126,4.16764,9.04366e-09,7.78565,7,393.47
4.13368e-08,7.22547,0.296853,10.7787,3,221.619
1.72711e-08,3.95764,4.40424,3.63812,7,359.574
6.1482,7.78003,1.72429e-07,0.6763,5,286.555
7.38428,1.92703e-08,1.10855,4.73675,7,367.696
3.21811,7.29447,8.97896e-09,6.12626,7,390.397
0.866525,2.73053e-07,3.69865,8.69271,3,188.56
7.43831,6.5167,9.02114e-09,1.71139e-08,5,282.685
5.11772,4.61905,4.63224e-08,6.08158,3,203.647
4.72583,1.90729,2.82436e-08,9.89844,5,301.572
7.4249,6.2422,7.34454e-08,0.342596,3,200.288
7.32895,2.22984,2.58784e-08,5.1836,3,200.336
5.81816,6.38651,1.06955,4.78367e-08,7,362.005
7.21752e-09,12.6004,7.94895e-09,5.29948,7,405
