x1,x2,x3,x4,omega1,omega2,omega3,omega4,omega5,omega6,omega7,omega8,omega9,omega10,omega11,omega12,h
47.4195,59.2372,20.093,23.0947,4,14,16,4,16,10,18,2,14,16,0,4,562.167
35.847,21.1512,48.9452,21.9809,4,10,18,14,10,0,12,12,14,10,2,4,518.064
19.3798,36.3659,41.5149,1.32128,4,2,10,10,12,4,16,16,18,16,4,12,3068.8
37.9325,31.2494,27.8622,39.9897,2,0,16,12,6,16,2,16,10,14,0,14,473.763
59.594,16.3942,16.7003,1.77391,14,4,16,6,14,0,18,16,10,6,6,8,3013.35
11.3581,36.4059,53.5969,22.6018,18,4,18,18,6,6,8,8,14,4,14,14,1553.71
44.5188,26.8398,16.9164,34.3403,2,14,8,10,4,2,4,2,16,0,16,10,384.187
7.0043,1.34203,55.5763,51.3226,4,0,0,16,2,6,14,4,16,6,14,4,473.5
16.4058,31.7534,40.1912,13.1071,6,4,14,6,14,8,18,16,16,14,4,4,2730.89
21.2563,14.3905,1.10953,47.9456,10,12,4,10,8,18,8,6,6,16,2,16,3672.91
13.2158,57.3982,11.5311,2.60147,6,0,8,18,2,12,12,16,6,0,4,2,706.303
7.83638,6.08561,40.7646,51.4199,14,16,10,4,4,16,0,12,6,18,4,0,747.104
9.37154,7.42647,16.6772,34.0498,10,10,0,14,10,10,14,2,14,8,18,10,5686.69
43.4193,27.4442,34.0409,25.4641,18,16,2,2,6,12,2,14,8,12,10,2,420.86
23.5889,39.26,22.0039,38.819,18,8,4,2,8,8,6,16,14,12,14,12,632.553
54.5755,29.9976,49.7434,57.7638,16,14,18,8,16,12,6,8,14,16,12,0,591.313
18.8532,5.81854,52.2016,32.7626,10,12,12,18,18,18,8,12,18,14,10,2,4883.28
3.641,54.3213,17.912,26.3062,6,14,0,10,8,10,6,12,8,10,18,8,1465.08
54.1842,53.0957,59.0169,36.2886,16,8,6,10,6,10,4,8,18,18,14,4,501.675
33.8637,47.0702,9.10199,37.1857,0,4,18,12,14,10,10,4,18,8,8,0,533.862
1.47446,1.17081,57.8745,36.8639,6,12,10,2,2,10,12,6,0,14,14,6,721.859
43.1544,16.1894,56.0197,3.30874,2,4,18,12,0,10,8,0,10,18,8,16,703.338
51.3054,29.6086,51.5139,54.7097,16,16,4,12,4,4,6,16,8,16,8,0,375.156
58.2822,48.3944,3.90484,48.7105,2,4,6,12,18,12,10,8,16,4,8,4,579.812
25.5454,41.3282,43.7391,2.67033,12,8,0,4,2,6,8,4,16,10,16,14,777.027
44.8447,45.4004,23.8694,12.9702,0,10,0,6,6,14,0,12,4,2,12,18,423.261
49.6294,1.98407,46.3085,46.5911,2,12,8,16,0,14,6,8,8,12,10,18,641.83
23.248,9.7054,38.7238,10.8247,18,12,6,8,6,8,16,10,10,18,12,14,6050.51
47.84,47.2634,15.87,27.5508,2,8,12,14,6,18,12,6,8,8,18,16,650.657
32.2188,1.62388,52.4751,8.18186,8,16,12,16,6,10,8,4,6,14,6,12,3035.46
14.0317,31.0013,58.4488,29.226,16,8,8,16,2,0,2,0,16,18,4,10,539.954
53.0482,40.345,17.5925,56.5183,14,2,0,14,4,14,12,14,18,12,12,2,505.38
16.7926,52.9902,26.2127,37.4394,14,18,14,12,18,14,10,4,14,18,4,4,1632.99
55.3706,14.3166,18.2988,48.6793,6,12,8,8,2,2,8,16,4,2,10,12,415.56
59.9786,0.254989,25.5993,47.1053,16,8,2,16,6,4,14,12,16,10,12,10,700.085
48.0412,8.48736,27.0202,48.2172,18,2,4,6,8,14,10,10,2,14,8,4,433.48
7.83535,48.682,37.5544,36.7528,8,12,2,6,6,18,18,0,4,10,12,16,568.044
24.4576,59.1181,58.0666,24.9989,0,2,18,4,10,8,2,14,2,4,12,2,355.177
8.39445,25.4731,26.2525,45.4557,12,18,18,10,8,18,2,6,18,16,0,14,4053.48
22.653,28.6527,5.23288,49.0515,16,10,2,4,4,14,2,12,18,0,16,18,1690.46
54.6436,34.2003,3.9095,6.90015,2,6,6,6,14,6,6,6,0,12,0,4,435.746
59.5985,31.9316,34.7086,27.4379,16,10,6,14,16,14,10,2,12,2,6,18,500.868
17.5262,22.0702,13.8728,0.101561,16,14,18,10,2,12,2,0,10,2,0,12,4828.11
40.8505,53.9007,28.2648,26.4225,8,18,6,16,2,6,10,12,16,2,2,12,424.192
59.4089,25.2199,30.0838,58.3105,6,18,18,0,16,6,16,2,8,6,2,12,490.303
13.8827,45.9603,15.2026,29.4017,14,16,10,0,4,2,16,18,6,2,6,8,670.686
13.672,45.5147,25.0906,17.6033,18,18,12,14,18,10,0,0,10,14,14,16,4865.32
39.6002,40.8881,26.1094,41.3453,18,4,8,14,12,8,4,14,10,14,0,4,375.156
14.0835,0.830373,36.084,44.3312,10,2,4,10,4,6,18,8,6,2,4,6,484.322
26.8896,13.2338,0.320482,46.344,16,18,8,14,4,6,4,12,6,16,4,12,3834.65
31.9256,53.9175,11.1871,41.6793,14,16,2,14,4,8,8,2,12,2,10,6,404.387
31.1004,43.6449,39.7803,6.81821,0,14,2,10,2,18,10,14,12,12,0,4,552.151
42.6664,33.6312,39.4292,45.8765,16,4,0,4,10,4,12,10,18,0,2,8,328.146
52.9352,2.04782,37.6639,17.5482,14,8,2,10,0,6,10,10,0,2,6,18,405.243
32.1309,23.4271,20.0618,39.2302,10,12,0,12,0,14,0,16,12,10,12,6,451.301
3.27975,42.771,52.1502,7.61524,0,10,4,2,4,4,4,10,2,14,14,16,771.337
11.9644,25.114,50.7262,14.9789,2,16,10,8,0,12,12,12,14,2,4,0,424.143
28.7549,43.4528,50.7512,14.7422,16,4,14,0,2,10,8,0,8,18,10,12,558.391
45.9255,30.4483,5.17659,2.95946,10,18,14,18,8,2,0,10,18,10,18,2,4925.33
38.8395,34.8248,0.69214,52.7991,18,4,10,18,0,0,12,16,14,12,6,6,570.999
8.37475,54.4801,47.4856,30.0573,18,14,14,12,8,4,16,18,6,10,2,18,794.349
11.4824,25.4783,53.3877,46.6815,10,10,0,2,18,2,18,12,8,18,2,12,494.361
39.9052,6.94316,53.7465,17.1156,4,4,16,2,14,2,12,6,2,8,18,2,515.087
8.02264,16.563,34.8126,34.9621,6,10,10,4,12,2,4,14,18,2,8,8,923.407
29.9979,54.1359,22.032,31.2792,8,6,2,10,14,12,16,4,14,0,10,8,444.425
54.755,48.0819,33.2926,49.2829,16,2,2,18,0,10,14,4,6,8,10,6,284.104
30.3491,17.0301,25.2899,6.84634,18,4,10,14,16,8,10,14,4,4,8,4,3876.5
26.1245,54.7586,47.8259,50.6752,14,0,0,10,18,0,4,12,16,0,2,4,302.135
1.11811,12.1209,16.6604,50.78,18,0,2,6,0,8,18,12,18,10,6,18,4020.9
30.7706,22.0561,16.9273,36.7349,6,18,18,14,16,10,2,6,2,12,16,4,2318.14
34.8802,32.2314,32.74,1.67946,0,10,8,14,0,8,14,16,6,16,18,18,3228.91
1.37598,26.1529,52.2138,56.8679,8,2,10,14,6,4,2,2,0,12,16,4,402.507
55.9344,9.92471,4.59998,31.9004,12,16,14,6,12,12,18,18,10,16,16,0,5470.12
29.911,33.8918,38.8895,35.1519,16,4,10,0,2,0,4,8,0,14,12,12,300.187
42.0886,42.5778,45.5554,49.4967,12,8,18,18,16,18,2,8,6,18,16,10,616.135
24.8606,52.2232,35.373,34.0988,16,16,2,8,4,2,10,10,0,14,2,10,376.474
52.3808,43.7055,39.0313,19.6892,12,14,6,4,6,6,0,8,0,4,4,10,300.14
48.5754,47.1278,16.8967,3.29945,4,14,6,16,2,8,16,4,0,14,2,16,537.149
51.0331,13.6183,42.6406,20.714,4,14,16,8,12,6,4,6,6,6,6,8,500.289
38.4753,33.8205,40.8008,59.6377,6,2,0,12,4,4,0,8,8,6,12,10,276.125
3.6033,20.6554,55.1261,43.592,10,14,6,18,10,4,0,10,16,12,12,8,876.636
13.1807,7.63917,51.5212,56.4174,16,0,6,6,6,0,4,2,8,10,6,14,431.773
28.4815,9.2117,21.0174,19.3593,8,4,12,16,8,16,14,10,6,8,6,6,4047.66
6.45578,22.3568,30.2103,23.9257,16,6,6,8,18,2,14,4,16,6,10,12,3985.63
41.5567,44.2689,26.7317,0.20919,18,8,16,10,0,14,12,16,10,8,12,10,2747.45
35.0751,7.98484,41.1958,38.3423,10,0,6,18,2,2,4,10,12,18,16,12,559.499
18.2771,42.7664,34.2263,21.1046,6,16,14,16,18,4,18,8,10,10,0,14,2280.92
36.9181,22.763,18.1917,47.372,14,0,12,12,6,16,2,16,6,10,6,0,467.136
6.58045,17.6948,36.5235,50.5143,12,4,16,16,10,2,18,16,10,12,6,18,3485.44
24.324,33.1461,46.5757,37.8862,16,14,16,16,14,14,12,2,8,6,0,8,605.604
36.6001,17.8235,39.5725,54.4169,10,0,10,0,10,6,10,0,0,8,10,4,251.546
10.7022,51.294,18.3102,59.6659,0,4,18,8,12,10,0,4,8,0,2,18,441.21
1.80891,42.3965,58.2292,58.6789,8,4,8,14,10,0,16,6,6,0,10,8,441.159
14.0698,11.301,35.2947,38.1234,18,8,0,10,18,18,18,4,10,6,14,16,4674.58
38.5295,45.4424,10.2247,7.16335,0,18,4,10,10,12,0,14,4,2,10,16,608.973
56.4771,11.2552,46.1684,32.9928,10,16,2,16,10,6,4,2,4,14,2,0,383.321
5.84563,27.5526,56.9987,17.9211,16,2,8,8,8,10,16,18,0,12,10,6,1151.93
0.277846,49.7626,19.405,39.612,18,4,18,4,12,0,14,2,8,2,16,8,656.745
45.0494,4.61115,39.538,14.3656,18,18,18,8,4,2,2,14,4,16,10,10,2693.92
58.7304,22.2127,8.48117,43.065,0,14,6,14,6,14,6,8,0,2,0,18,536.212
20.9017,54.0448,50.5179,55.0535,4,0,12,4,12,12,4,12,12,6,2,4,357.172
59.8551,24.1689,6.46034,38.9367,8,4,14,14,16,0,6,8,6,2,18,10,581.909
44.1856,6.55702,43.7905,27.0311,16,4,2,14,16,12,0,2,4,14,8,2,480.735
42.0243,41.7133,36.1857,13.7844,16,16,4,0,18,16,14,16,4,4,8,10,572.933
45.404,24.3835,13.6712,31.6118,4,12,0,2,18,4,12,10,4,12,10,16,480.464
26.255,27.0381,49.5828,57.6992,18,0,14,10,12,18,8,10,16,8,4,6,505.086
5.9241,26.267,50.2418,34.0834,10,18,10,12,18,12,16,16,4,12,16,12,4589.76
13.5581,51.1498,55.4522,5.79463,6,10,16,6,6,2,12,4,18,16,14,6,830.23
9.84758,28.2165,55.4283,23.1369,2,2,10,0,0,18,8,2,10,4,8,0,271.13
14.1731,8.03977,4.33941,32.4364,0,18,14,4,12,2,16,6,2,8,16,0,4324.16
37.4462,19.0768,44.1034,5.10877,18,6,14,0,2,16,4,6,14,6,14,10,1026.36
51.6304,32.8941,10.9043,28.2081,0,0,2,8,8,0,4,2,10,14,8,14,275.564
3.85196,59.9375,29.779,36.3168,10,6,4,6,0,4,10,14,6,0,12,16,516.066
59.9857,59.2743,43.8817,59.9304,18,10,10,10,12,6,18,8,4,14,2,8,390.156
33.1373,19.3227,37.033,34.0577,10,4,4,2,2,16,18,4,8,10,0,10,304.32
19.2799,37.334,53.1973,27.291,2,16,4,2,16,12,4,6,4,18,0,18,491.733
30.4213,30.4835,55.7898,39.0035,12,8,4,10,10,8,6,16,2,16,8,0,346.146
35.4665,45.6588,46.8098,12.7264,10,14,6,2,0,14,4,6,8,8,6,2,356.376
52.8937,23.6899,56.675,36.8013,16,0,8,10,2,6,8,6,8,18,0,16,308.12
42.2993,44.2768,40.1288,43.9315,12,10,2,6,4,18,2,8,14,4,6,14,416.198
45.1214,14.7122,7.1417,30.5391,18,10,14,0,8,4,0,6,6,14,2,14,430.257
36.2916,52.9857,10.024,52.8563,8,0,8,10,0,16,12,4,10,2,10,4,417.869
52.7689,26.4985,39.5828,47.7604,18,10,0,14,4,14,18,16,14,18,2,6,468.687
15.9323,53.8024,57.2003,45.7601,8,8,16,6,2,16,16,8,14,10,10,14,561.257
19.8567,10.7555,48.2189,55.5525,2,16,18,4,12,4,18,14,18,4,16,2,731.482
47.5243,21.2837,54.991,53.0017,2,12,14,4,4,8,8,2,2,2,10,0,287.243
14.497,50.28,15.9867,8.11127,12,16,0,10,14,4,2,14,12,16,10,2,2902.42
8.60216,36.5032,9.40087,20.3619,2,8,12,6,10,6,0,4,10,14,10,2,1312.79
0.29806,29.4912,58.0203,26.5589,14,12,12,12,12,8,6,14,2,2,8,10,850.591
56.9817,31.305,3.94464,57.6167,10,2,6,16,10,14,6,18,6,6,8,8,664.171
23.6767,14.2523,17.5851,52.7275,6,6,16,12,2,0,10,4,14,2,8,14,508.982
24.8803,22.8241,24.0967,53.6705,16,0,18,0,2,18,16,16,18,10,4,0,586.282
45.5716,22.2958,25.1974,12.9351,0,18,10,2,16,14,14,4,14,8,2,4,649.222
37.192,5.48992,49.0876,15.3816,6,4,6,4,4,18,10,8,18,10,14,16,1675.45
58.7818,46.2175,18.3252,11.8015,12,10,0,8,14,12,0,6,18,4,10,10,566.666
2.4532,10.985,4.40975,14.6203,14,18,4,12,12,0,16,0,12,0,18,12,8996.38
42.4509,12.8274,9.2929,5.75979,6,0,0,14,16,14,14,12,10,12,6,16,5591.61
18.5643,10.5823,16.6321,55.0862,8,16,0,18,10,6,10,16,16,8,8,12,3299.88
26.7779,55.7626,2.44619,13.1363,10,8,8,10,16,12,0,16,4,4,4,16,1560.28
59.4784,52.8655,29.9097,12.5169,12,14,4,2,18,4,12,2,10,0,4,8,365.601
7.99307,59.5155,16.7025,39.649,2,2,6,8,2,8,10,0,16,16,0,4,249.757
40.3213,39.7117,55.3065,16.3541,6,2,4,6,18,16,12,10,4,6,6,18,435.203
40.3053,11.6733,53.3536,14.6069,0,16,14,12,4,4,8,6,6,12,0,16,512.921
44.52,47.0295,44.9485,49.39,12,4,6,10,18,8,18,12,8,0,4,16,440.198
34.5931,5.40814,54.5873,48.6769,18,8,2,8,18,14,18,16,2,14,4,16,705.664
58.6887,41.7412,24.3972,3.5448,4,0,10,6,16,8,4,16,2,12,18,8,638.556
20.2359,24.2918,31.6127,14.5241,18,18,2,2,4,6,4,0,16,16,4,0,507.986
2.49408,38.0546,43.1853,55.5868,8,4,0,10,2,8,8,4,4,12,4,2,287.103
4.50564,6.37507,45.8241,5.32885,14,0,8,2,8,18,12,2,2,8,10,6,3206.36
8.00215,32.1903,1.67382,51.817,12,16,4,14,12,4,18,6,0,6,2,8,1573.18
33.9708,47.3975,49.5216,49.1809,16,4,4,16,10,16,8,2,12,6,14,16,468.006
21.492,16.4359,58.7463,48.6301,8,12,8,0,2,12,6,16,6,2,8,10,431.102
41.1604,42.1566,45.183,30.2281,2,6,6,10,2,18,10,8,4,10,8,10,358.161
26.2607,3.20243,3.324,6.52621,8,14,6,18,4,12,18,16,6,14,4,6,9095.84
48.7336,6.40207,19.5494,6.53564,0,14,10,14,12,14,14,2,18,10,14,16,6316.46
28.5553,48.8227,2.37436,5.84855,14,4,18,2,12,0,16,10,0,0,8,2,618.714
40.972,55.5744,18.38,33.1015,4,6,10,12,12,6,18,10,0,14,10,12,472.184
2.10845,36.7314,4.54266,28.5484,4,0,0,0,2,10,2,6,18,12,10,18,1674.05
30.1572,32.3649,56.0537,35.0452,16,2,12,6,8,10,2,14,2,14,4,14,395.166
53.1755,19.9796,37.2636,8.78198,14,16,8,12,8,0,6,8,4,2,2,0,315.914
40.2781,33.6894,57.1748,37.0264,18,4,12,14,4,0,18,0,4,8,16,6,317.12
36.8244,7.10311,42.0259,9.33417,14,16,4,16,8,0,18,12,0,12,18,12,3990.56
3.97485,25.3777,43.3263,24.7898,12,18,0,18,4,6,14,8,6,2,6,0,583.418
13.8563,23.5435,55.5766,56.1434,0,0,12,12,12,2,18,8,8,18,6,10,416.19
11.443,21.9822,34.3223,14.2818,12,4,4,14,10,8,2,10,8,14,12,18,3893.73
46.6148,35.6092,44.6141,8.49158,10,14,10,8,16,6,6,0,16,18,4,10,640.487
24.8122,19.1192,35.734,41.0326,12,14,0,12,8,12,4,18,2,16,4,12,483.157
33.7586,21.2835,52.2951,43.4952,18,14,18,4,8,0,6,4,12,16,18,2,501.771
19.1021,49.7514,11.8698,56.3941,14,14,8,10,12,16,6,12,18,16,18,12,2612.29
59.4889,49.7665,24.8427,50.7355,18,14,16,12,4,12,4,2,10,12,4,12,439.192
47.4031,23.2737,20.3451,0.286142,16,4,12,0,0,0,2,18,6,0,0,4,307.863
55.0519,57.2181,45.2027,2.40775,2,8,4,10,18,16,4,10,12,12,16,18,785.235
32.4739,29.5941,47.6379,9.3702,8,8,12,4,12,14,16,0,10,14,4,4,497.718
49.8956,36.0159,38.7545,46.9156,14,12,6,16,10,6,18,10,2,18,0,6,359.135
2.00425,25.4092,33.245,29.5023,16,2,18,16,18,18,4,6,2,14,16,10,5531.9
9.08823,45.8141,17.6829,15.7128,0,2,2,16,0,4,2,0,12,2,8,14,318.677
8.68293,13.9304,9.05147,28.0262,8,0,18,16,16,14,0,6,18,14,14,10,7968.15
14.3966,44.4608,12.8377,2.92137,12,16,14,2,12,6,4,4,16,8,8,16,4909
43.8953,48.1455,21.1534,25.9868,6,4,2,4,6,6,4,0,8,2,4,12,234.109
47.5426,29.0215,25.0049,17.8578,6,16,8,6,8,10,8,0,6,6,8,8,368.46
5.10701,33.5975,13.5953,16.885,4,14,12,18,14,0,10,8,0,18,2,18,5296.69
3.32934,36.184,44.4571,11.1562,14,6,18,12,10,14,12,16,6,8,10,8,4407.22
30.8062,19.9187,33.7938,11.7817,0,10,14,0,2,16,14,18,8,18,12,10,3132.08
16.4093,30.6005,43.3432,9.97314,4,2,16,18,0,0,0,0,16,6,8,4,380.56
19.386,20.3013,44.3875,40.8969,12,18,16,0,8,18,6,0,10,14,12,10,708.378
21.252,2.4538,21.0068,21.1782,16,12,8,6,10,12,6,12,2,4,0,14,4074.95
51.5127,34.1425,53.0366,26.9743,6,16,8,0,16,4,4,18,6,18,0,4,402.187
43.5788,8.3981,26.8897,15.8912,18,18,14,2,18,18,4,4,10,14,14,4,4900.87
13.0227,51.9502,6.32927,55.9794,6,14,4,16,4,18,18,10,16,6,18,10,2001.67
6.61793,47.5402,47.8227,56.9344,14,8,6,6,10,10,8,6,8,2,2,14,546.416
26.8811,50.3193,16.1248,49.5733,4,12,6,6,10,10,18,4,18,0,4,18,565.629
27.3872,36.6286,17.3801,26.5105,6,6,4,18,16,12,4,10,6,14,14,10,1685.93
7.08895,44.0107,7.38267,0.513276,0,8,18,0,6,2,18,14,6,14,18,12,6322.53
24.286,55.1037,27.8587,40.6758,14,8,0,18,16,8,6,2,12,4,12,2,363.156
7.24851,25.6314,47.2511,48.5138,18,2,16,8,10,14,4,10,12,8,16,10,766.532
24.1762,9.72143,8.06955,24.8497,10,4,18,8,14,10,2,8,6,18,18,0,5409.66
38.5639,24.1691,9.30695,1.861,16,14,10,12,10,4,12,2,18,8,0,18,5462.1
49.2514,9.11134,14.2445,7.01543,4,12,14,0,0,18,18,4,0,8,14,14,3148.02
3.91672,8.38434,35.5886,57.5773,2,0,0,6,6,2,2,2,14,4,2,2,177.12
43.5836,30.0603,23.7403,3.16822,6,6,2,10,10,18,4,14,0,8,0,8,468.945
11.968,25.6995,51.0518,26.8991,8,0,2,0,10,6,14,2,8,10,4,14,343.908
23.8915,25.0648,3.95026,31.9778,16,18,16,14,4,6,10,8,10,0,0,4,2663.91
33.3903,11.5629,57.4701,20.0444,10,18,2,12,6,10,6,16,10,14,10,14,1226.28
33.6632,37.2195,48.6656,2.17358,14,4,12,10,0,18,4,10,14,10,6,16,694.628
46.1789,28.3977,39.7994,27.9166,16,6,4,18,4,14,8,18,6,18,14,18,727.703
58.9198,24.763,31.8333,1.73058,18,0,2,6,18,4,12,12,4,4,18,2,488.459
12.3583,46.6041,35.9086,35.9835,14,10,10,16,8,4,4,2,16,6,10,12,569.487
51.0919,41.0491,31.8033,38.2962,10,8,4,6,10,2,2,2,10,16,6,2,271.114
47.5198,5.54525,19.0922,3.393,8,10,6,8,8,2,2,4,18,12,8,18,3358.26
25.628,49.4995,38.0213,24.4976,8,6,6,16,6,2,10,0,10,4,8,6,277.114
59.0248,49.6495,39.1638,25.6969,2,10,14,18,6,18,4,6,10,12,2,8,424.192
28.6144,22.4214,36.4679,15.9852,2,0,18,4,8,14,16,12,2,6,0,16,449.059
26.7389,0.128733,3.61199,46.7311,14,14,16,6,14,16,4,12,0,14,8,4,5121.92
52.4082,24.7798,14.2212,35.5872,2,8,16,2,4,16,16,16,14,8,8,16,812.117
53.6894,17.1,59.5251,58.8591,10,6,8,2,2,6,18,0,12,12,16,16,393.172
23.1693,5.83779,15.7395,53.894,8,14,12,18,10,8,0,18,10,10,14,0,2961.28
38.7645,34.2757,11.029,25.1671,12,10,16,8,14,4,8,12,18,14,12,6,3046.31
45.7433,28.4693,44.0503,13.6545,14,2,8,14,18,18,10,12,16,4,12,4,689.208
12.0273,2.02367,51.8646,9.03314,16,14,4,12,10,12,2,10,8,16,16,18,7021.33
32.4538,50.6807,29.9986,6.27366,6,8,0,8,8,10,14,8,4,0,10,2,334.331
11.5354,16.2418,36.1909,40.2387,6,8,0,2,14,0,6,0,14,18,4,4,305.802
47.6058,10.4735,48.0449,10.1289,10,6,12,6,4,10,16,2,12,16,14,0,603.199
56.2041,42.505,20.7161,55.1919,4,6,18,8,14,16,4,8,2,18,10,10,502.817
13.4375,4.44594,22.9259,55.6396,2,4,6,0,18,10,18,18,10,16,6,0,1752.55
25.8958,50.9779,45.5981,47.3507,10,2,10,14,4,0,2,10,10,4,2,0,235.099
4.57702,5.97434,30.7622,0.0568073,14,14,4,0,16,12,8,6,10,8,2,18,7538.84
32.6559,27.8737,53.4824,19.1515,18,6,10,8,4,12,14,10,4,14,8,2,390.856
18.0205,49.9262,8.80334,57.7718,12,0,12,10,18,4,18,10,10,8,4,10,597.078
2.15582,52.9277,55.2057,2.10073,16,8,4,0,18,12,0,6,12,0,10,16,978.366
25.6697,30.5035,31.9364,55.4039,8,6,2,8,0,2,4,12,8,8,14,2,272.12
40.4917,24.4066,41.8536,53.8272,10,16,8,6,10,10,2,16,6,10,4,4,412.192
45.93,45.8374,49.2284,42.3466,16,10,8,4,6,16,4,2,14,10,16,10,461.213
21.8918,15.4968,55.0105,20.7381,18,6,6,14,8,12,18,4,8,18,14,6,2433.16
13.4316,25.4322,58.9068,46.0269,0,0,14,16,8,2,10,8,14,2,16,8,446.704
29.8399,38.7751,33.5349,40.9283,18,10,18,2,2,18,8,2,18,0,8,8,488.942
48.5175,34.4156,22.9599,27.3104,14,14,16,6,12,2,18,2,8,18,10,4,461.874
37.3602,12.2712,21.8661,3.76815,0,6,12,4,14,4,0,0,8,14,4,14,1003.47
36.5719,24.5744,41.5686,3.76755,10,2,4,12,0,10,12,10,4,16,0,14,454.657
33.3735,27.917,0.229372,15.0516,6,12,16,10,12,10,2,8,18,12,0,14,4844.05
59.1583,13.051,48.3835,1.7976,4,0,14,16,6,8,6,4,18,2,8,18,658.387
25.6773,37.7673,14.7556,17.9876,10,10,14,2,6,18,16,10,14,0,4,12,2531.85
22.3655,57.4261,1.28978,17.3826,12,14,12,0,2,0,18,12,18,10,16,2,2626.71
52.0335,27.7221,24.9394,56.2636,2,8,2,14,12,14,16,18,12,12,0,2,537.257
16.0389,44.9954,57.2366,55.6717,6,18,18,14,12,18,14,0,2,4,14,16,681.422
56.1846,14.1515,4.3836,55.2444,10,8,10,0,6,12,18,8,10,14,0,6,677.357
28.9542,33.1128,27.371,4.03196,16,16,0,6,8,6,14,12,14,14,18,4,4033.39
30.0683,38.6174,23.317,28.5426,8,14,10,4,4,4,6,8,4,6,8,16,410.586
9.32735,44.7691,34.9768,35.6098,4,14,4,0,4,12,2,18,10,14,16,16,703.944
2.17736,54.8581,40.2184,50.2256,16,10,0,16,14,6,2,8,18,12,14,0,623.238
51.1105,53.7701,54.5578,32.1731,0,12,18,0,0,16,14,16,12,18,2,14,498.234
48.837,3.09861,58.29,0.579852,4,2,10,0,10,14,10,14,6,0,18,0,566.115
47.091,58.2504,54.6828,33.3495,8,12,14,6,2,0,16,12,14,10,10,18,473.035
0.255844,39.9671,26.8075,13.4746,14,0,16,4,16,18,10,6,8,6,14,6,4237.92
22.6963,36.4825,20.7014,47.8723,8,6,16,16,18,18,6,4,6,8,0,10,644.125
47.0872,54.0092,53.0564,58.1833,16,18,10,4,8,2,10,2,10,0,2,4,325.146
22.1589,4.47776,17.7856,2.78854,2,14,2,4,14,16,16,6,12,2,2,10,5695.12
52.5271,43.5746,57.7335,6.93909,2,2,16,18,10,0,16,18,18,12,12,2,653.022
25.5637,48.789,37.3154,39.098,14,16,14,6,6,18,14,10,12,0,6,8,575.508
4.06795,30.0297,48.9623,8.8299,0,0,8,0,14,14,18,2,2,0,16,4,414.509
2.54601,10.8289,21.121,20.0867,8,4,12,12,0,18,2,16,8,18,18,2,6791.94
55.1238,6.20013,45.5335,42.1323,12,6,2,2,6,2,10,6,6,6,18,2,301.609
53.5015,39.4281,28.494,38.3918,18,2,0,18,12,2,14,0,4,12,6,0,223.068
2.68715,42.9405,21.3432,34.6346,2,4,2,14,18,18,0,8,0,2,0,2,330.386
2.65621,2.97173,25.8822,2.90232,14,14,10,14,10,0,6,6,6,10,4,10,7385.13
29.4294,39.9234,13.3249,30.8925,18,0,16,4,0,8,18,0,0,16,10,8,383.159
50.3369,12.1832,43.1153,18.4795,10,8,14,16,14,0,2,4,18,6,8,4,625.673
45.0462,11.0487,55.9619,52.4373,8,0,12,2,16,12,4,12,4,2,6,10,466.402
15.3593,23.212,3.32645,47.6978,10,4,18,12,4,8,10,12,6,16,12,18,4582.09
59.4697,27.7486,50.9804,28.4085,18,18,10,2,4,8,12,16,0,16,10,8,442.192
45.8202,0.789946,16.6259,11.3161,12,18,10,0,16,14,14,16,10,4,2,14,6097.94
33.7815,45.8051,46.3948,56.6068,16,14,2,10,8,10,14,4,0,8,10,16,445.173
5.339,32.5612,55.6136,17.7757,10,0,2,8,2,16,0,14,14,6,12,4,517.701
42.9636,49.5228,9.49648,7.29127,4,16,16,8,10,0,10,8,18,8,8,0,767.813
11.079,23.9141,44.7783,9.12516,8,0,2,18,18,0,4,18,10,18,10,0,2184.67
54.7619,43.6104,0.460041,51.9101,2,2,4,18,16,18,4,14,4,18,18,4,756.545
27.971,8.39422,21.6037,33.97,16,14,14,16,16,12,8,8,2,12,18,0,4912.87
26.7555,38.8774,12.3972,39.2496,10,12,10,18,12,6,6,4,10,18,16,18,2790.26
12.3142,23.9327,57.4402,57.4539,8,6,4,4,2,18,18,8,10,14,14,4,420.838
16.3896,0.394129,24.1241,32.9096,16,2,12,10,12,8,2,6,8,18,12,8,4462.68
23.0849,27.64,26.21,51.7997,10,6,8,12,4,2,14,8,2,10,16,14,399.155
47.4167,11.7226,41.0274,27.6231,18,16,6,12,0,16,4,14,10,16,8,8,544.612
53.0033,6.12557,52.4869,27.2236,12,10,12,10,10,8,14,18,10,6,18,14,1012.46
18.8611,17.9961,59.7058,34.5918,14,16,10,18,8,16,10,6,2,18,4,16,1472.29
32.4842,21.7701,10.5774,53.5437,14,10,8,10,10,4,16,8,4,16,6,16,963.041
38.7049,53.4679,14.8481,11.8561,8,0,8,2,12,14,12,12,6,0,4,8,493.033
2.53435,54.7943,47.8651,48.2006,0,14,12,16,18,16,16,18,16,4,18,18,2047.31
5.86918,3.27374,1.67325,42.2488,14,2,0,12,8,18,0,4,12,12,4,14,5122.48
7.49136,27.3409,39.2532,28.7899,10,18,14,4,0,4,16,16,4,0,0,0,490.394
53.9189,34.6014,25.9109,4.09818,10,2,8,6,8,12,14,6,12,4,2,2,463.631
38.3073,30.8156,57.6359,45.9312,18,18,4,16,8,12,6,16,14,12,2,4,475.546
