x1,x2,x3,x4,omega1,omega2,omega3,h
2.2423,0.474067,3.85567,5.42796,1.92,3.56,2.56,150.268
5.01101,9.98427,1.85178e-08,5.3971e-08,3.44,2.28,1,198.947
2.67529,6.60803,2.93693,1.30766e-08,0.72,1.48,0.64,53.504
2.01354e-08,7.31929,0.326136,10.5911,1.36,1.36,1.24,99.2602
1.0044e-07,9.58491,3.51317e-08,8.81761,2.72,0.48,3.68,151.92
1.96756,11.9345,4.00778e-06,2.79719,3.84,0.96,3.08,202.742
3.79982,8.74462,9.59933e-09,3.4649,0.56,3.72,1.92,121.761
9.23005e-09,7.43466,5.21356e-09,11.3262,0.44,0.76,0.84,44.1
0.661196,6.93738,8.34533e-09,10.8044,1.32,1.52,3.64,113.514
4.805,4.03391,2.47461,0.686485,1.48,1.84,0.92,90.4259
7.07203,7.90333e-09,1.02083e-08,8.21328,1.48,0.28,3.2,78.72
1.01095e-07,17.1429,6.21527e-08,1.38964e-07,1.8,2.36,1.64,152.1
3.0792,9.06312,1.21245e-08,4.29437,3.04,0.44,0.36,134.982
0.771208,4.52017,3.51016,4.08068,2.36,3.28,0.96,157.115
7.14999,0.758792,0.555198,5.71757,1.8,3.84,3.52,175.222
3.92732,1.91177,3.03789,3.12301,3.72,1.16,0.76,155.377
11.7348,2.20652e-08,4.74344e-08,0.44192,0.68,0.16,1.76,38.08
3.30636e-08,7.69095,1.98009e-08,11.0272,3.92,2.24,1.32,242.82
0.0711936,2.06296,4.56523,5.30062,0.92,1.96,0.84,69.76
5.55477,1.42384e-08,1.34919e-08,10.7421,1.2,1.36,1.88,88.16
0.772905,3.85757,2.73695,6.91279,1.36,2.68,1.16,108.041
7.77175,3.48371e-08,1.6913,2.53695,3.08,1.84,1.04,157.99
5.5508,1.82326e-08,6.30262e-08,10.7487,2.64,3.24,1.08,192.263
2.77,1.96718e-08,0.482455,14.0968,1.28,0.88,1.12,72.9817
7.51817,4.20458,1.69297e-08,2.56436,1.52,0,2.24,69.76
7.93955,4.91326,0.388232,2.04152e-08,0.4,2.48,3.08,84.7341
5.63431,4.11786e-08,2.77973e-08,10.6095,1.76,1.44,0.48,106.88
0.6487,5.2232,7.81354e-08,12.8251,0,3.08,3.6,98.222
4.27414,11.0369,6.3783e-09,1.69611e-08,1.88,2.68,3.88,157.838
6.18838,7.66498,2.98197e-08,0.743553,3.88,1.16,1.48,189.126
12,6.14877e-08,2.24394e-08,4.47954e-08,3.8,0.84,3.8,187.36
5.52718,0.0575961,2.58337,3.83186,3.16,3.44,2.92,202.03
5.09649,3.67053e-08,0.0943956,11.2541,0.4,2.96,2.6,97.8385
5.75129,5.61816,6.32424e-09,3.86,2.88,3.76,0.36,209.726
4.42541,3.79447,2.08904,2.62668,1.2,0.84,1.96,62.3288
6.5503,6.31974,4.49092e-08,1.70979,2.44,2.96,1.56,175.085
10.6236,3.0694e-08,9.88348e-09,2.29406,0.6,0.52,0.6,38.88
0.901151,6.55521,9.24952e-09,10.8503,3.32,3.08,1.08,232.938
7.72255,3.89916e-08,1.71098,2.56647,2.88,3.84,1.32,198.952
1.58768,12.573,1.00703,1.6878e-07,0.68,2.8,1.6,97.2462
4.85828,1.00228e-07,7.15575e-08,11.9029,1.6,0.48,0.08,75.84
1.90878,0.837577,1.57333,11.646,2.4,3.96,1.2,205.929
3.89745,4.82693,2.75833,0.517296,0.52,1.08,3.08,48.7693
3.31207,5.13401,6.94326e-09,8.4902,2.88,3.56,0.6,212.724
4.33344,6.9763,9.49946e-09,4.63859,0.64,2.24,2.8,91.2333
11.8394,0.229392,2.55654e-08,1.42361e-07,3.32,0.96,3.68,170.56
3.99396,10.7822,1.22304e-07,0.764137,2.96,3.04,0.68,200.438
5.86973,4.62823,4.21762e-07,4.81751,3.88,1.04,3.6,195.885
1.36994e-08,12.0904,2.21046,2.35784e-08,1.52,1.04,1.72,79.0744
9.76036,1.49309,0.746546,4.92407e-08,1.96,0.76,1.12,95.1476
5.78889e-07,4.30686,2.19266e-08,14.9753,3.04,2.56,3.4,232.379
7.60463,1.82437e-08,6.63269e-08,7.32561,0.08,2.4,3.16,73.44
7.27502,2.14784,1.67521,0.901928,1.4,3.96,1.8,145.719
3.22855,6.55829,0.73271,5.01385,3.24,1.6,0.68,167.835
1.74115e-08,2.28451,2.108,11.7134,2.64,2.76,1.04,177.681
11.4772,0.279583,0.181143,0.0620271,2.88,2.88,3.32,196.151
2.33134e-07,9.90106,1.17024e-08,8.44876,1.36,1.92,1.68,120.6
7.63714,7.80694e-09,2.04343e-08,7.27143,1.96,0.52,2.12,99.36
5.67944e-09,1.22779e-07,4.8,7.2,0.12,0.76,2.76,27.264
3.59151,1.38241,1.45181e-08,12.4013,0,3.88,0.6,96.6855
4.50995,4.38449e-08,1.55755,8.32996,0.04,3.08,2.4,77.5158
7.24401e-09,12.9146,1.77905e-08,4.93296,2.44,3.16,0.24,196.2
4.4484,7.39117,2.25459e-06,3.96295,1.56,1.32,3.88,110.756
5.45538,5.46963,0.970284,1.93904,2.48,2.44,2.56,160.765
4.47473,10.7504,2.4446e-08,5.04652e-08,1.24,3.32,2.16,139.256
2.75386,6.86369,2.07669e-08,7.40259,1.68,3.96,0.16,171.618
2.05168,0.972619,3.19065,6.93743,0.36,0.84,0.72,29.952
7.57802,4.21013,0.921805,8.18438e-09,0.12,1.8,1.56,49.4313
1.73949e-08,5.22265,0.301559,13.1028,3,3.12,2.36,231.874
6.86215,4.73473,1.36464e-08,3.03923,2.4,3.16,2,180.189
0.763435,13.3612,7.14585e-09,3.13949,1.76,0,3.28,90.1428
3.6812,2.61902e-08,2.37517e-07,13.8647,0.48,0.12,1.92,29.76
1.67261e-08,3.65144,1.23718e-08,15.74,0.36,0.48,0.72,32.4
1.71431,5.78691,6.04797e-09,10.3914,1.36,0.76,1.72,81.5971
6.73256e-08,0.419129,0.787518,17.411,2.96,3.88,1.28,275.576
2.68188,9.59403,7.06564e-09,4.33717,1.48,0.48,3.2,84.7591
3.23744,12.5179,3.49028e-08,1.03506e-07,1.48,0.76,3.44,92.4213
2.14778,10.4767,1.5956e-08,4.1975,1.32,3.4,0.12,142.657
4.76506,7.92105,6.47791e-09,2.81701,1.04,1.88,2,94.7975
2.70165,4.27617,2.77231e-08,10.5084,0.68,3.8,1.2,129.135
0.413337,12.0488,0.391411,4.21037,3.36,0.36,1.8,161.865
7.88346,4.43257,1.31197e-08,1.68957,0.64,0.72,1.48,48.8
4.87487e-08,13.2277,1.60007,0.300838,2.68,2.52,2.68,179.899
7.49739,4.9799,7.09916e-08,1.69448,1.2,3.16,3.84,139.551
5.39663,1.93826e-08,2.23155e-08,11.0056,2,2.6,3.12,158.365
3.94553,11.1668,1.10223e-08,0.396208,1.6,3.08,1.08,144.983
9.40167,1.10111e-08,1.69239e-08,4.33055,1.44,3.6,0.36,145.44
1.06285e-08,4.9909,2.67582,7.04177,3.04,1.04,0.68,133.154
3.99543,5.50154,2.59593,2.34187e-08,1.64,0.52,0.96,65.9553
7.44595,2.38244,1.50639e-08,4.81057,0.32,1.64,0.96,56
9.72559,1.31645,1.9506e-08,2.25482,3.72,3.96,3.76,260.135
4.78799,4.05509e-07,6.38897e-08,12.02,1.92,1.28,3.04,121.858
1.89741,10.0283,1.92675,3.846e-08,3.88,1.6,3.68,199.825
1.90764,3.88508,2.66157,5.19047,2.12,3.88,3.88,181.538
7.5455,0.273658,1.48975,3.13223,1.2,2.8,3.52,118.289
3.18332,9.79948,4.07772e-08,3.26173,1,2.68,1.12,110.85
3.54747e-08,2.07294,2.16857,11.7987,3.64,2.68,1.8,230.34
8.92142e-09,7.74545,3.10249e-08,10.9636,3.76,2.16,2.56,239.775
5.51432,1.56673e-08,2.58177e-08,10.8095,2,2.36,1.4,142.609
0.646049,5.9783,2.25006e-08,11.9486,0.68,0.28,0.44,36.9098
8.87813,2.08125,1.04062,3.14011e-08,0.72,2.16,3.6,87.741
9.43929,1.58241e-08,0.983931,1.64403,3.12,0.72,1.36,139.649
4.25516,7.28304,3.09433e-08,4.41119,1,0.32,2.24,56.64
10.2605,4.14336e-08,7.11191e-09,2.8992,2.08,1.84,2.88,138.88
7.72114,1.54735e-07,7.38417e-09,7.13144,1.8,0,0.56,74.24
0.975955,13.4501,0.061928,2.51645,0.76,0.48,2.12,51.5709
6.0472e-07,7.02381,7.39581e-08,11.8056,0.96,3.88,0.64,150.84
3.52175,8.25274,0.243812,3.85206,0.44,2.6,0.52,80.1295
1.29988e-08,11.5808,7.32148e-09,6.48908,1.68,3.56,2.36,182.34
6.55379,2.0161,6.00219e-09,6.7249,2.48,2.84,1.04,171.52
0.668696,8.41086,3.01301e-08,9.07283,1.68,2.08,3.76,145.337
8.1944,1.73216e-08,1.19213e-08,6.34267,0,2.32,3.76,70.72
2.68187,2.82891,1.67355e-08,12.2298,3.08,2.2,2.56,198.44
3.78133,9.53309,1.10086e-08,2.57585,2.08,0.68,1.88,107.469
9.77736,1.64042e-08,1.12414e-08,3.7044,0.64,1.52,1.28,67.2
2.38687,11.0247,3.51063e-08,3.15975,0.8,2.52,3.88,112.739
2.23221,7.52577,2.81235,4.18645e-08,0.32,0.04,2.36,18.56
5.15285e-08,6.98429e-08,3.09061,11.7584,3.04,1.96,2.2,173.362
1.65217,5.73782,3.56535,1.04466,0.6,2.56,0.92,71.7077
0.421787,8.25724e-08,2.96056,11.4022,2.04,3.8,2.88,190.02
1.0691e-08,2.28396e-07,2.42632,13.5298,0.16,1.48,2.08,43.1675
6.68648e-08,9.82051,2.47942e-08,8.54274,1.6,2.6,3.2,156.6
2.57289e-08,6.91795,4.1082,0.973843,2.64,1.08,3.84,121.991
4.89745,10.1465,2.06294e-08,1.39438e-07,0.88,3.68,2.08,132.711
0.293311,14.5422,2.67708e-08,2.5452,1.12,0.56,0.8,67.6534
0.0326154,10.9946,1.06515e-07,7.11857,0.56,2.48,2.28,102.257
4.24837,2.62877e-08,2.89939,5.18768,3.36,0.2,2.12,124.485
3.01179,3.61998,2.14788e-08,10.757,1.8,1.8,3.4,132.633
1.26152e-07,2.5661e-08,4.8,7.2,1.92,1.6,0.36,93.312
3.28435e-08,9.48566,2.47802e-08,8.9334,3,3.4,2.2,236.7
6.52718,2.4259,9.0551e-09,6.29115,3.08,1.08,2.16,157.76
1.16566,9.57392,1.0339e-07,6.88766,3.32,2.04,3,212.152
5.64886,7.29862,4.36826e-07,2.07016,1.96,0.76,0.08,96.96
1.61964,14.6135,0.0943059,1.89514e-07,0.44,2.56,1.24,87.7237
3.98552,5.30863,7.99258e-09,7.16406,3.28,3.2,0.88,219.443
3.23158e-08,12.3213,1.83805,0.723664,0.16,3.04,1.76,82.0312
6.12542e-08,9.97386,0.20445,7.81863,1,1.36,1.12,84.1021
6.54041,1.24809,0.99874,4.97991,1.52,3.12,0.56,129.93
6.49853e-09,10.0422,4.60801e-09,8.28415,3.92,3.56,3,286.458
10.0267,2.81899,1.38205e-08,7.30548e-08,1.28,0.84,0.48,73.28
2.46326e-08,6.9387,1.63991e-08,11.9049,0,3.76,1.04,106.2
2.02985e-08,13.8143,0.694626,2.03095,2,3.04,0.2,163.95
6.91341e-08,5.62417,1.1843e-08,13.4385,2.64,3.48,1.6,224.535
1.07494e-08,10.3985,1.59081e-08,7.86837,1.04,3.12,1,135.54
1.15961e-08,5.53859,2.39615,7.14857,0.12,1.6,1.16,38.901
6.76622,4.9775,4.71905e-08,2.91587,3.8,1.76,2,202.637
5.18734,2.31869,2.19536e-08,8.6493,2.24,0.24,3.44,109.486
4.39888e-08,14.8529,1.00185,3.58148e-08,1.04,0.24,1.28,46.0159
6.99052,1.73762,1.05168,3.51744,3.32,0.16,1.96,136.067
4.45669e-08,11.7681,1.13602e-08,6.2706,2.48,3.12,2.92,208.98
1.80619,6.39048,6.29282e-09,9.53412,3.36,0.36,3.44,167.369
4.81979,10.2574,2.08901e-08,4.83879e-08,3.48,0.76,0.92,161.29
5.52631e-08,12.7256,1.64523,0.766151,2.64,2.8,0.36,174.632
1.65998e-08,13.3236,1.9072e-08,4.45579,2.96,3.52,0.08,228.6
1.98067,8.15701,2.69339,3.0237e-08,2.4,0.68,2.6,102.615
1.63808,2.30373,3.9144,4.14379,0.84,3.44,2.24,104.127
2.10535,0.846986,3.87316,5.17451,1.16,2.44,2.68,94.6202
4.18538,1.43578,6.82412e-08,11.3493,3.16,2.92,1.2,211.517
1.19136e-08,2.48875e-08,3.74136,10.023,2.72,1.84,1.4,141.365
1.8572,4.78555e-08,2.63322,9.88276,3.48,0.16,3.12,137.859
1.70696,0.516243,4.06559,5.71121,1.36,1.24,0.96,70.4
3.60623e-08,1.96709,1.07782,14.8309,2.72,0.52,1.72,133.059
1.51041,9.17385,1.62374e-08,6.77982,0.8,2.24,1.84,98.6288
1.43876e-08,7.45642,4.08077e-09,11.3008,0.4,1.64,2.96,75.6
1.57735,4.2953e-07,4.16906,6.25359,1.16,3.44,3.92,125.077
4.20369,0.750748,9.40567e-09,12.118,2.84,1.52,3.6,169.754
3.28251,4.11042,1.547,5.60834,0.76,1.28,2.2,60.0624
2.23499,8.32408,4.81481e-08,6.5636,1.84,1.4,3.68,126.775
3.82319e-08,6.54987,3.94646,1.83459,0.6,0.08,1.08,24.192
1.90668,8.7567,2.47727,7.74585e-08,2.88,2.88,0.6,171.33
4.69472,6.65891,1.65253,1.43394e-08,2.6,3.64,3.6,194.286
1.51313e-07,7.28945,2.86929e-08,11.4956,0.84,3.36,3.32,143.691
7.89112e-08,6.10507,4.05949,2.0521,2.8,0.8,3.44,119.843
6.67261,7.61055,6.87368e-08,2.40718e-08,0.76,1.12,3.44,71.04
3.98884e-08,5.81027,1.01963,10.5023,1.88,3.8,0.76,177.365
7.5258,2.20443,1.56924,0.700536,2.4,2.2,3.56,150.486
8.0362e-08,10.7028,0.334785,6.62064,1.44,3.24,1.04,152.608
7.6511,2.71025e-08,5.6071e-08,7.24816,0.44,1.8,3,72.8
3.0758,4.64988,7.81528e-09,9.44881,0.4,2.04,3.44,80.1221
10.9748,1.46455,1.73005e-08,9.18133e-08,3.24,2.44,0.44,189.92
3.65318,4.36689e-08,2.46713e-08,13.9114,2.32,2.6,2.12,178.261
5.22472e-08,8.07846,7.35429e-09,10.5751,2.68,2.92,3.12,214.122
1.15249e-08,2.29678,4.57032,5.1329,2.16,1.16,0.04,91.52
2.4077e-08,1.36469e-07,3.91979,9.54723,3.28,3.88,0.76,228.351
1.07777,5.88254,3.78064,1.25905,2.16,0.12,3.88,86.3943
2.01787e-08,2.82097e-08,4.21462,8.76101,3.96,2.6,2.08,220.446
7.73695e-08,11.5195,0.0352612,6.46652,2.96,3.2,1.12,224.182
6.48258,3.67828,1.83914,2.65856e-08,2.44,2.28,3.08,149.927
5.80931,8.84385,2.22252e-08,8.72801e-08,3.4,2.2,0,188.8
10.0311,4.2511e-08,1.3213e-08,3.28143,1.28,2.36,3.72,122.72
3.41685,5.31419,2.90184,0.367114,3.4,1.16,1.6,147.025
1.47679e-08,6.7913,1.01515e-08,12.0768,3.16,2.8,0.16,218.52
8.99975,1.2841e-08,2.20278e-08,5.00042,0.24,0.76,2.08,36.16
6.97358,4.88988,0.273248,1.94384,2.16,0.2,3.28,102.134
1.7206e-08,13.1333,0.75931,2.65298,3.72,1.8,1.6,213.329
7.92652,1.78991e-08,1.50102,2.78641,1.44,3.6,0.24,133.147
4.13067,4.07822,0.241335,7.71406,1.76,1.28,3.4,113.823
1.46946e-08,0.978546,4.13141,7.84126,0.24,3.44,3.88,93.0512
0.111968,2.1182e-08,4.75521,7.13282,0.12,3.64,3.8,92.1711
1.62293e-08,9.28441,2.92366,1.37176,1.4,0.84,3.72,76.7792
2.06082,2.19462e-08,1.09725,13.6393,1.48,1.32,1.84,91.6849
4.21389,2.25944e-08,4.23989e-08,12.9769,1.28,0.32,1.32,64.16
1.31989,10.819,6.38402e-08,5.178,0.28,0.76,0.44,31.2801
3.87405,11.0958,0.224309,6.49932e-08,1.72,0.64,0.68,85.0855
3.81206,11.6971,1.00054e-08,4.05909e-07,1.44,3.96,0.76,160.824
9.25369e-07,9.17652,2.31323e-08,9.29406,1.88,3.8,2.44,198.18
2.97677e-08,6.76008,8.26391e-09,12.1132,2.12,3.72,2.04,206.14
1.01182e-08,11.3359,9.48504e-09,6.77484,0.48,3.4,1,117.9
2.3555,8.34375,1.72183e-08,6.3398,3.36,2.68,2.88,224.743
3.78337,5.17689,1.22634e-08,7.65467,3.8,2.2,0.72,214.723
4.79019,6.12197,1.16515e-08,4.87406,0.32,0.56,0.4,27.84
1.01392e-08,2.61688,0.657905,15.1926,3.32,1.88,2.12,214.999
4.26183,2.31875e-08,9.66944e-09,12.8969,0.44,3.48,1.84,110.727
0.239172,12.5477,2.38502e-08,4.96238,3.96,3.4,3.88,286.264
4.40855,4.56484,3.26468e-08,7.32676,0.24,0.44,0.24,21.12
5.68764,6.08506,1.40825e-08,3.42136,3.76,0.56,0.72,166.72
2.04348,13.0485,6.76726e-07,1.37091,1.96,2,1.52,138.99
6.75967,4.15469,3.54341e-09,3.88674,0.68,3.24,0.56,107.2
4.55336,2.06342,2.77232,2.61091,3.56,1.28,2.64,161.579
4.35476,2.38832,6.68724e-09,9.95569,0.28,0.16,2.56,25.28
4.66401,6.74353,1.6347,6.7368e-08,2.56,0.16,3.6,107.573
1.94861e-08,5.61308,4.23869,2.14822,1.52,3.36,1.48,124.814
1.80855e-08,4.336,7.59301e-09,14.9413,2.2,0.04,3.84,119.104
7.51392,2.99072,1.49536,2.96793e-08,1.68,0.64,0.4,72.1971
0.589423,9.26281,9.59398e-09,8.21102,1.2,2.48,1.8,126.113
2.20042,7.09588,1.23044e-08,8.05412,2.84,1.6,1.36,166.118
5.30968,4.99767,1.59697e-08,5.31993,3.08,1.64,0.88,166.225
8.33169,1.67672e-08,1.21633e-08,6.11385,2.92,0.6,1.64,137.76
2.20902,2.76302,3.47349,3.83213,2.12,2.32,1.28,122.162
8.05506,5.63562,4.04322e-08,7.71113e-07,2.96,2.08,2.04,176.48
1.32897e-08,14.3067,2.1038e-08,3.30883,2.88,2.64,3.32,215.82
1.3703,11.8382,1.2491,0.574001,3.84,2.96,1.08,234.49
2.54604,5.26384,1.56149e-08,9.61545,2.56,2.84,0.24,180.23
4.70929e-08,4.67538,4.33246,2.99216,2.84,1.08,2.52,122.42
6.81525,2.49973,1.19134,2.54799,2.76,0.56,2.04,122.469
1.69322,5.61007,8.45736e-09,10.6329,0.8,1.88,2.8,92.6803
9.5521,2.80218,0.303984,1.07482e-07,0.56,0.28,0.24,27.6481
1.22055e-07,4.62259,2.97543,6.67249,2.76,0.6,2.28,113.1
3.05902e-08,9.77757,3.02821e-08,8.59284,2.88,1.88,2.32,190.8
5.98767,7.24074,1.05465e-08,1.57302,3.76,1.92,1.52,203.166
4.01474,4.6295e-08,0.10702,13.0234,3.8,3.44,1.36,269.248
0.198458,0.628443,3.5348,9.50992,3.16,2.72,1,185.651
10.7241,0.920089,4.85945e-08,1.05308,1.48,0.64,3.68,89.28
6.53561,2.61769e-08,2.18575,3.27864,1.84,0.44,3.72,82.6604
4.63644,4.90904,2.45452,1.35027e-07,3.64,2,1.88,181.698
5.88961,4.83659,4.66526e-09,4.5413,0.52,3.6,2.96,119.635
0.491565,4.12989,4.149,3.2985,0.28,2.32,1.56,58.5048
6.06315,0.474214,1.2445e-07,9.34149,1.16,1.52,3.52,97.0284
5.49859,9.28773,5.5857e-08,2.03734e-08,2.16,3.08,0.36,161.811
6.0572,1.87198e-08,8.03625e-09,9.90466,0.28,0.24,3.68,31.68
4.44309e-08,6.96536,1.61049,7.57912,2.96,2.52,0.36,181.924
0.259886,2.06097e-08,3.02642,11.4964,2.8,3,3.32,201.396
2.11856e-08,8.08552,2.31883,4.38336,3.88,0.28,2.16,161.735
6.56771,7.03732,9.28603e-09,0.843608,2.56,0.84,1.4,128.16
3.9748,9.4737,3.81344e-08,2.3227,0.44,0.44,1.92,35.84
4.42725e-08,9.57902,3.78289e-08,8.82447,0.48,1.88,3.56,88.38
2.72614,4.14411,2.66177,3.52357,1.44,0.16,2.56,58.5426
8.03265,3.46702e-07,4.35625e-07,6.61225,0.28,1.12,3.48,52
6.95615,1.52352e-07,3.80384e-08,8.40641,0.12,3.52,3.2,102.08
6.48079,0.686874,1.48093,4.44817,0,0.08,3.6,14.8153
2.91772,7.20098,4.45553e-08,6.736,3.24,2.8,2.16,216.531
1.53569e-07,4.39352e-08,3.73856,10.0305,2.24,2.28,0.36,128.22
7.58125e-09,2.28362e-08,4.55457,7.85448,0.64,0.16,3,33.152
2.5155,5.77654,3.21615,0.491818,2.28,0.24,0.4,78.848
9.9982,0.696075,1.93036e-08,2.52424,3.28,0.4,3.52,154.88
2.41222e-08,5.70861,2.18132,7.52309,1.16,2.92,1.12,113.034
3.34469,4.7821,2.25966e-08,8.8464,2.88,1.08,3.6,159.166
3.55492,7.49658,1.38126e-08,5.32912,2.08,3.8,1.92,190.015
6.33742,0.628214,0.341164,7.79495,3.28,0.44,0.84,142.391
1.66549,9.22138,6.67126e-08,6.46591,3.12,3.16,3.52,233.233
10.633,1.95292,2.38651e-08,1.25215e-07,3.84,3.36,1.04,238.4
8.30877e-09,10.6287,2.28721,1.5006,1.36,1.32,2.16,81.6477
4.52049,1.00785e-07,2.20611e-08,12.4658,0.6,3.76,1.44,121.919
4.67479,2.87207,1.20215e-08,8.85793,2.8,1.12,3.48,154.163
2.27722,8.51915,0.788269,4.16357,3.28,0.64,0.72,146.486
5.27153,2.28706e-08,6.89649e-09,11.2141,3.4,0.68,1.72,159.993
0.714616,5.7536,1.19931,8.89829,0.36,2.92,0.56,84.1896
3.38281e-08,2.12519e-07,3.13329,11.6446,1.92,3.16,3.88,170.317
0.804121,7.89413,7.36026e-09,9.44998,1.12,1.88,1.44,103.619
6.45398,4.86172,0.3951,2.51776,1.28,2.24,3.72,116.875
2.55852,5.24482,2.55402,2.80612,0.8,3.64,2.04,113.384
1.45775,4.32393,2.13579,6.83039,3,1.84,0.28,152.073
7.0946,5.15318,5.95149e-09,2.16362,0.96,3.16,0.04,114.4
1.40964,8.58756,2.86192,2.18712e-08,3.6,0.12,1.72,131.449
1.94394,8.71633,6.33966e-09,6.59105,1.28,3.12,0.64,136.328
2.79352,1.79462e-08,1.03275e-08,15.3441,0.84,3.68,0.84,142.078
5.20686,5.66669,0.44166,3.533,0.56,1.64,0.76,61.2667
1.90817,0.112086,1.13809,13.6541,0.92,2.92,2.6,119.244
2.49845e-08,8.60482,1.25756,6.60755,3.92,1.36,2.68,208.832
6.08556,7.38469e-08,2.45167e-08,9.8574,3.2,2.6,2.52,203.832
1.91785,1.28862,3.904,4.88953,3.04,0.68,2.8,121.738
0.960706,4.08023,4.00769,2.95137,3.56,2.84,2.12,193.766
5.83975,0.439394,4.46222e-08,9.75445,0.36,0.72,3.8,46.88
1.95652,10.0497,1.01822,2.29923,2.12,0.44,1.76,94.9269
8.37813,5.17409,7.84524e-08,2.83224e-07,0.84,1.08,3.56,73.76
4.34639,3.70237e-08,8.08017e-09,12.756,2.6,0.2,0.16,109.44
3.61746,7.82438e-07,6.10865e-07,13.9709,1.4,1.2,1.52,91.6338
0.11786,1.89237,2.20233,11.7229,1.36,2.28,1.72,107.044
2.65899,12.3083,1.60951e-08,1.20866,0.52,1.16,3.44,63.6305
3.40522,1.8199,0.525344,10.8005,2.96,0.92,2.28,146.922
0.472862,1.53825,4.45703,5.53186,2.96,1.96,0.72,137.809
2.71195e-07,5.79286e-08,4.00114,9.33028,1.68,1.8,1.48,95.2614
8.04411,1.41977,1.44038,1.09574,2.6,3.28,0.68,173.917
7.70395,3.55475e-08,8.01684e-08,7.16009,1.6,2.92,1.24,139.04
4.0623e-06,1.58561,3.2122,9.58426,3.12,0.72,1.6,126.403
7.16821e-09,9.3041,4.79229e-09,9.14521,2.72,3.12,0.08,207
5.87925,3.74178,2.07412,0.304851,1,2,1.04,79.0042
9.62833e-08,2.36631e-08,3.68982,10.1605,3.52,2.52,0.52,196.317
0.676857,5.90868,3.93839,1.47607,3.48,1.52,2.92,159.934
5.36427,5.4275,1.7728,5.1842e-08,0.32,2.8,2.28,79.5866
0.178015,8.98068,1.62019,4.90536,2.72,3.2,1.76,194.768
9.20519,3.99259,4.21328e-08,5.1696e-08,0.2,0.24,3.56,28
7.15991,2.4391,0.0566379,5.07017,1.76,1.56,0.96,111.227
6.63826e-09,9.60517,6.28477e-09,8.79396,0.16,3.08,0.44,92.34
8.14473,4.49443,8.35021e-09,1.18195,2.44,1.76,3.72,154.72
5.49163e-08,10.2838,4.92296e-09,8.00227,3.16,1.2,3.72,191.34
1.23843,8.61649,3.04004e-08,7.88339,1.72,0.04,3.6,88.4879
2.04137,6.28286,5.83874e-09,9.26772,1.88,2.12,2.68,144.016
2.1743,14.0231,1.08201e-08,0.015923,0.16,2.56,3.76,86.3971
8.28676,0.0468593,1.48061,2.18577,3.48,2.88,2.96,208.315
4.79391,1.38524e-07,2.51469,5.30432,2.56,0.96,3.96,121.42
1.2112,7.2789,0.269354,8.771,0.28,3.16,2.2,100.663
1.9146e-08,2.20462,2.02686,12.023,1.04,1.56,1.52,74.5425
4.60231,4.25783e-08,5.27874e-08,12.3295,3.8,1.6,2.52,211.439
1.16842,4.89008,3.84362,2.09788,3.44,3.16,3.48,204.584
1.01799,10.6512,3.1581e-08,5.877,1.88,0.36,2.12,98.77
3.12376e-08,7.84444,4.01556,0.140002,0.68,3.76,1.2,102.663
9.85716,2.7603,7.81612e-09,0.351053,3.44,2.2,3.08,202.72
4.24384,1.20864,2.9816,3.56592,3.8,0.8,0.76,150.387
1.0513e-07,4.03787,4.10573,4.34055,1.28,3.4,1.64,118.099
3.74699,8.46285,2.04689e-08,3.88169,2.6,3.84,0.72,207.479
7.24662,6.79054,2.46029e-08,2.48879e-08,0.8,0.92,3.44,67.84
3.15861,7.42754e-08,3.53655,5.30483,2.76,3.04,2.4,169.41
4.50642,9.6348,0.468264,1.05251e-06,1.28,2.08,3.08,110.427
9.27666,0.335549,1.05578,1.33201,0.76,1.68,3.12,75.7003
0.419885,6.15161,1.64081e-08,12.1233,1.84,1.88,2.24,141.541
9.02155e-08,10.9503,2.95948e-08,7.22465,2.56,2,2.88,182.16
3.50498e-08,12.8942,9.82801e-09,4.95679,3.16,3.48,1.76,244.08
3.02085,7.75916,4.23445e-09,5.91289,2.92,0.68,3.4,150.157
8.7951,0.30797,1.80894e-08,4.98219,3.6,0.56,3.72,172.32
10.5878,0.670787,1.66259e-08,1.57113,1.44,2.56,0.68,121.76
3.42796e-08,5.08572e-08,2.46257,13.4332,2.92,0.48,3.64,139.821
7.32657e-08,8,4,5.72841e-07,0,3.68,1.2,75.64
1.44242,1.16747,1.80322,11.4253,2.08,0.32,0.16,77.0942
5.42677e-08,4.71455,4.32854,2.9569,2.24,2.44,1.56,128.289
4.95935,8.56571,0.652907,1.63881e-08,1.32,1.24,0.24,78.2967
7.97241,2.68506,1.34253,1.03189e-07,1,2.36,3.04,99.1559
5.97717,2.79724e-08,0.0999138,9.77161,1.24,2.08,3.84,115.705
2.18673e-07,3.87738,1.38011,11.7961,0.56,0.08,3.48,34.1539
0.208441,6.47822,2.14621e-08,12.0947,1.76,1.44,3.28,131.798
3.31331e-08,2.05819,2.65924,10.5075,1.24,1.6,0.8,75.4099
3.9061,11.022,0.23656,3.9631e-08,3.48,0.2,3.56,157.896
5.28104,7.12892,1.08045,4.75259e-08,3.2,2.88,2.24,198.416
7.47982,5.95712e-08,1.80807,2.71211,2.24,0.12,2.4,87.6154
0.837011,6.72789,3.79241,0.642695,2.16,0.16,3.68,86.4194
3.20712,7.54304,4.42856e-08,5.8546,1.4,2.96,1.88,138.959
